id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BD60580014,বড়লেখা,Baralekha,baralekha-bd60580014,BD60580014,3250,24.709,92.176
BD60580035,জুড়ী,Juri,juri-bd60580035,BD60580035,3251,24.554,92.145
BD60580056,জামালগঞ্জ,Kamalganj,kamalganj-bd60580056,BD60580056,3220,24.317,91.86
BD60580065,কুলাউড়া,Kulaura,kulaura-bd60580065,BD60580065,3237,24.49,92.015
BD60580074,মৌলভীবাজার সদর,Moulvibazar Sadar,moulvibazar-sadar-bd60580074,BD60580074,3203,24.499,91.713
BD60580080,রাজনগর,Rajnagar,rajnagar-bd60580080,BD60580080,3240,24.565,91.864
BD60580083,শ্রীমঙ্গল,Sreemangal,sreemangal-bd60580083,BD60580083,3214,24.302,91.699
