id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BD40440014,হরিণাকুন্ডু,Harinakundu,harinakundu-bd40440014,BD40440014,7310,23.644,89.077
BD40440019,ঝিনাইদহ সদর,Jhenaidah Sadar,jhenaidah-sadar-bd40440019,BD40440019,7300,23.516,89.158
BD40440033,কালীগঞ্জ,Kaliganj,kaliganj-bd40440033,BD40440033,1720,23.37,89.152
BD40440042,কোটচাঁদপুর,Kotchandpur,kotchandpur-bd40440042,BD40440042,7330,23.445,89.001
BD40440071,মহেশপুর,Maheshpur,maheshpur-bd40440071,BD40440071,7340,23.32,88.86
BD40440080,শৈলকুপা,Shailkupa,shailkupa-bd40440080,BD40440080,7300,23.664,89.243
