id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BD40500015,ভেড়ামারা,Bheramara,bheramara-bd40500015,BD40500015,7042,24.056,88.981
BD40500039,দৌলতপুর,Daulatpur,daulatpur-bd40500039,BD40500039,1860,24.034,88.836
BD40500063,খোকসা,Khoksa,khoksa-bd40500063,BD40500063,7020,23.811,89.3
BD40500071,কুমারখালী,Kumarkhali,kumarkhali-bd40500071,BD40500071,7010,23.858,89.21
BD40500079,কুষ্টিয়া সদর,Kushtia Sadar,kushtia-sadar-bd40500079,BD40500079,7003,23.824,89.09
BD40500094,মিরপুর,Mirpur,mirpur-bd40500094,BD40500094,1216,23.897,88.986
