id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BD55320021,ফুলছড়ি,Fulchhari,fulchhari-bd55320021,BD55320021,5761,25.254,89.653
BD55320024,গাইবান্ধা সদর,Gaibandha Sadar,gaibandha-sadar-bd55320024,BD55320024,5700,25.35,89.566
BD55320030,গোবিন্দগঞ্জ,Gobindaganj,gobindaganj-bd55320030,BD55320030,5740,25.158,89.37
BD55320067,পলাশবাড়ী,Palashbari,palashbari-bd55320067,BD55320067,5730,25.265,89.392
BD55320082,সাদুল্লাপুর,Sadullapur,sadullapur-bd55320082,BD55320082,5711,25.395,89.426
BD55320088,সাঘাটা,Saghata,saghata-bd55320088,BD55320088,1982,25.125,89.563
BD55320091,সুন্দরগঞ্জ,Sundarganj,sundarganj-bd55320091,BD55320091,5721,25.51,89.562
