id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BD50880011,বেলকুচি,Belkuchi,belkuchi-bd50880011,BD50880011,6740,24.298,89.701
BD50880027,চৌহালি,Chouhali,chouhali-bd50880027,BD50880027,1930,24.139,89.757
BD50880044,কামারখন্দ,Kamarkhanda,kamarkhanda-bd50880044,BD50880044,6730,24.378,89.642
BD50880050,কাজীপুর,Kazipur,kazipur-bd50880050,BD50880050,6712,24.672,89.689
BD50880061,রায়গঞ্জ,Rayganj,rayganj-bd50880061,BD50880061,6721,24.492,89.515
BD50880067,শাহজাদপুর,Shahjadpur,shahjadpur-bd50880067,BD50880067,6772,24.163,89.631
BD50880078,সিরাজগঞ্জ সদর,Sirajganj Sadar,sirajganj-sadar-bd50880078,BD50880078,6701,24.494,89.69
BD50880089,তাড়াশ,Tarash,tarash-bd50880089,BD50880089,6780,24.445,89.358
BD50880094,উল্লাপাড়া,Ullapara,ullapara-bd50880094,BD50880094,6762,24.328,89.518
